images,name,class,pi,category,transmission,power_hp,weight_lbs,price,speed,handling,acceleration,breaking
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_560.jpg?v=1,1972 Lamborghini Jarama S,C,559,RETRO SUPERCARS,RWD,365,3389,150000,6.3,4.7,5.5,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_079.jpg,1967 Lamborghini MIURA P400,B,619,RARE CLASSICS,RWD,350,2745,1000000,6.6,5.2,5.6,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_464.jpg,1992 Lancia DELTA HF INTEGRALE EVO,C,532,RETRO RALLY,AWD,210,2866,60000,5.7,4.7,6.2,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_463.jpg,1986 Lancia DELTA S4,B,638,RETRO RALLY,AWD,247,2646,146000,5.8,5.4,7.1,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_299.jpg,1982 Lancia 037 STRADALE,C,590,RETRO RALLY,RWD,202,2540,95000,6.0,5.5,6.1,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_128.jpg,1974 Lancia STRATOS HF STRADALE,C,544,CLASSIC RALLY,RWD,190,2161,550000,6.1,4.8,6.1,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_302.jpg,1968 Lancia FULVIA COUPE RALLYE 1.6 HF,D,490,CLASSIC RALLY,FWD,130,1814,60000,5.5,4.7,5.5,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_707.jpg?v=1,2018 Land Rover RANGE ROVER VELAR FIRST EDITION,B,658,SPORTS UTILITY HEROES,AWD,375,4676,85000,6.7,5.8,6.1,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_325.jpg,2015 Land Rover RANGE ROVER SPORT SVR,A,752,SPORTS UTILITY HEROES,AWD,550,5148,133000,7.1,6.2,7.5,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_494.jpg,1997 Land Rover DEFENDER 90,D,357,OFFROAD,AWD,182,3902,30000,4.8,4.8,4.6,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_493.jpg,1973 Land Rover RANGE ROVER,D,235,OFFROAD,AWD,135,3801,50000,4.5,4.6,4.3,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_159.jpg,1972 Land Rover SERIES III,D,100,OFFROAD,AWD,68,3097,20000,3.9,4.0,3.7,4.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_331.jpg,1972 Land Rover SERIES III FORZA EDITION,D,126,OFFROAD,AWD,68,3097,270000,3.9,6.1,3.6,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_674.jpg?v=1,2019 Lego Speed Champions BUGATTI CHIRON,S2,937,HYPERCARS,AWD,1479,4398,2400000,10.0,8.0,9.4,9.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_629.jpg?v=1,2019 Lego Speed Champions MCLAREN SENNA,S2,978,HYPERCARS,RWD,789,2800,1000000,8.7,10.0,9.3,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_630.jpg?v=3,1987 Lego Speed Champions FERRARI F40 COMPETIZION,S2,973,EXTREME TRACK TOYS,RWD,691,2315,3000000,8.0,10.0,8.7,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_639.jpg?v=1,1974 Lego Speed Champions PORSCHE 911 TURBO 3.0,S1,898,EXTREME TRACK TOYS,RWD,491,2641,500000,7.6,9.4,8.5,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_628.jpg?v=2,1967 Lego Speed Champions MINI COOPER S RALLY,S1,831,RALLY MONSTERS,AWD,375,2800,500000,6.4,8.1,8.8,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_717.jpg?v=1,2015 Lexus RC F,A,761,SUPER SALOONS,RWD,467,3957,250000,7.2,6.5,6.3,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_675.jpg?v=1,2010 Lexus LFA,S1,826,MODERN SUPERCARS,RWD,553,3263,500000,7.8,7.1,6.9,7.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_718.jpg?v=1,2009 Lexus IS F,A,737,SUPER SALOONS,RWD,416,3781,250000,7.5,6.1,6.1,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_485.jpg,2014 Local Motors RALLY FIGHTER,A,760,EXTREME OFFROAD,RWD,430,3801,100000,6.7,6.4,6.1,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_064.jpg,1969 Lola #6 PENSKE SUNOCO T70 MKIIIB,S1,828,CLASSIC RACERS,RWD,460,1852,850000,7.4,6.8,7.9,6.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_179.jpg,2016 Lotus 3-ELEVEN,S1,870,TRACK TOYS,RWD,410,2103,150000,6.8,9.3,8.0,9.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_047.jpg,2012 Lotus EXIGE S,A,772,MODERN SPORTS CARS,RWD,345,2593,85000,7.0,7.1,7.4,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_392.jpg,2011 Lotus EVORA S,A,748,MODERN SPORTS CARS,RWD,345,3168,43000,7.1,6.6,7.2,6.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_178.jpg,2009 Lotus 2-ELEVEN,S1,813,TRACK TOYS,RWD,252,1642,130000,6.2,9.3,7.4,9.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_387.jpg,2005 Lotus ELISE 111S,B,650,RETRO SPORTS CARS,RWD,155,1777,45000,5.7,7.0,6.3,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_193.jpg,2002 Lotus ESPRIT V8,A,756,RETRO SUPERCARS,RWD,350,2851,42000,7.3,6.6,7.0,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_220.jpg,2000 Lotus 340R,A,706,RETRO SPORTS CARS,RWD,177,1486,40000,5.6,7.6,7.1,7.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_599.jpg?v=1,1999 Lotus ELISE SERIES 1 SPORT 190,A,728,RETRO SPORTS CARS,RWD,190,1477,81000,6.1,6.9,7.2,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_506.jpg,1997 Lotus ELISE GT1,S1,815,TRACK TOYS,RWD,350,2425,1800000,6.8,8.6,7.2,9.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_502.jpg,1971 Lotus ELAN SPRINT,D,456,CLASSIC SPORTS CARS,RWD,126,1640,57000,5.5,5.0,5.3,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_406.jpg,1956 Lotus ELEVEN,C,553,CLASSIC RACERS,RWD,83,1080,140000,5.7,5.7,5.3,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_585.jpg?v=1,2017 Maserati Levante S,A,723,SPORTS UTILITY HEROES,AWD,424,4650,290000,7.2,5.9,6.7,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_626.jpg?v=1,2014 Maserati GHIBLI S Q4,A,737,SUPER SALOONS,AWD,404,4123,250000,7.3,6.1,7.2,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_474.jpg,2010 Maserati GRAN TURISMO S,A,727,GT CARS,RWD,432,4147,156000,7.4,6.3,6.6,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_623.jpg?v=1,2008 Maserati VERSIONE CORSA,S2,993,EXTREME TRACK TOYS,RWD,756,2646,2500000,8.1,10.0,8.9,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_011.jpg,2004 Maserati MC12,S1,861,RETRO SUPERCARS,RWD,623,3375,1000000,8.4,8.0,7.5,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_094.jpg,2004 Maserati MC12 FORZA EDITION,S2,945,EXTREME TRACK TOYS,RWD,623,2756,1250000,8.4,10.0,8.8,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_405.jpg,1961 Maserati TIPO 61 BIRDCAGE,A,747,CLASSIC RACERS,RWD,251,1323,2400000,7.0,5.9,6.3,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_239.jpg,1957 Maserati 300 S,B,668,CLASSIC RACERS,RWD,260,1940,6000000,6.2,5.3,5.8,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_257.jpg,1953 Maserati A6GCS/53 PININFARINA BERLINETTA,D,486,RARE CLASSICS,RWD,170,1984,2000000,5.5,4.8,4.7,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_349.jpg,1939 Maserati 8CTF,B,648,VINTAGE RACERS,RWD,359,1764,10000000,7.3,5.2,5.4,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_228.jpg,2016 Mazda MX-5,B,625,MODERN SPORTS CARS,RWD,155,2310,35000,6.2,6.2,6.3,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_048.jpg,2013 Mazda MX-5,C,525,MODERN SPORTS CARS,RWD,168,2593,26000,5.7,5.5,5.7,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_229.jpg,2011 Mazda RX-8 R3,B,638,MODERN SPORTS CARS,RWD,232,3064,27000,6.5,6.0,6.1,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_044.jpg,2005 Mazda MAZDASPEED MX-5,B,605,RETRO SPORTS CARS,RWD,178,2529,25000,5.9,6.1,5.2,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_519.jpg?v=1,2002 Mazda RX-7 SPIRIT R TYPE-A,A,711,RETRO SPORTS CARS,RWD,276,2800,30000,7.1,6.2,6.3,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_222.jpg,1997 Mazda RX-7,B,681,RETRO SPORTS CARS,RWD,261,2831,35000,7.2,6.0,6.3,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_043.jpg,1994 Mazda MX-5 MIATA,D,428,RETRO SPORTS CARS,RWD,127,2330,25000,5.5,4.9,5.2,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_218.jpg,1990 Mazda SAVANNA RX-7,C,561,RETRO SPORTS CARS,RWD,200,2981,25000,6.5,5.3,6.0,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_701.jpg?v=1,1985 Mazda RX-7 GSL-SE,D,427,RETRO SPORTS CARS,RWD,135,2575,250000,5.7,4.7,5.2,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_752.jpg?v=1,1973 Mazda RX-3,D,365,CLASSIC SPORTS CARS,RWD,110,2059,250000,5.3,4.5,5.3,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_751.jpg?v=1,1972 Mazda COSMO 110S SERIES II,D,363,CLASSIC SPORTS CARS,RWD,127,2110,250000,5.5,4.5,4.9,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_650.jpg?v=1,2019 McLaren 720S SPIDER,S2,914,MODERN SUPERCARS,RWD,711,3157,250000,7.9,8.7,7.9,9.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_679.jpg?v=1,2019 McLaren SPEEDTAIL,S2,940,HYPERCARS,RWD,1035,3307,2250000,9.7,8.5,7.9,8.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_651.jpg?v=1,2018 McLaren 600LT COUPE,S1,890,TRACK TOYS,RWD,591,2994,250000,7.8,8.5,7.7,9.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_186.jpg,2018 McLaren 720S COUPE,S2,929,MODERN SUPERCARS,RWD,710,2950,340000,8.6,8.9,7.9,9.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_185.jpg,2018 McLaren 720S COUPE PREORDER CAR,S2,998,MODERN SUPERCARS,RWD,901,2425,340000,9.2,10.0,8.6,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_203.jpg,2018 McLaren SENNA,S2,977,HYPERCARS,RWD,788,2800,1000000,8.4,10.0,8.7,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_356.jpg,2015 McLaren 570S COUPE,S1,848,MODERN SUPERCARS,RWD,562,3016,224000,7.8,7.5,7.3,8.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_189.jpg,2015 McLaren 650S COUPE,S1,877,MODERN SUPERCARS,RWD,641,3148,420000,7.8,7.9,7.5,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_534.jpg?v=1,2014 McLaren 650S Spider,S1,873,MODERN SUPERCARS,RWD,641,3236,420000,7.8,7.9,7.5,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_207.jpg,2013 McLaren P1,S2,962,HYPERCARS,RWD,902,3296,1350000,9.3,9.3,7.9,9.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_635.jpg?v=1,2011 McLaren 12C COUPE,S1,854,MODERN SUPERCARS,RWD,591,3031,250000,8.1,7.5,7.3,7.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_195.jpg,1997 McLaren F1 GT,S1,888,RETRO SUPERCARS,RWD,618,2469,5200000,8.7,8.3,7.6,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_364.jpg,1993 McLaren F1,S1,826,RETRO SUPERCARS,RWD,627,2840,2000000,9.0,6.9,7.3,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_687.jpg?v=1,2018 Mercedes-AMG E 63 S,S1,805,SUPER SALOONS,AWD,603,4515,250000,8.0,6.5,9.3,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_611.jpg?v=1,2018 Mercedes-AMG GT 4-DOOR COUPE,A,797,SUPER SALOONS,AWD,630,4508,105000,8.3,6.2,9.1,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_142.jpg,2017 Mercedes-AMG GT R PREORDER CAR,S1,900,SUPER GT,RWD,621,2976,295000,7.9,8.5,7.8,9.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_316.jpg,2017 Mercedes-AMG GTR,S1,858,SUPER GT,RWD,576,3428,295000,7.6,7.9,7.3,8.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_237.jpg,2016 Mercedes-AMG C 63 S COUPE,A,777,SUPER SALOONS,RWD,503,3968,90000,7.5,6.6,6.4,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_477.jpg,2015 Mercedes-AMG GT S,S1,820,SUPER GT,RWD,503,3574,157000,7.6,7.3,7.1,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_612.jpg?v=1,2018 Mercedes-Benz X-CLASS,D,417,OFFROAD,AWD,188,4764,65000,5.2,5.5,4.4,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_637.jpg?v=1,2017 Mercedes-Benz E 350 D 4Matic All-Terrain Project E-AT,C,578,OFFROAD,AWD,257,4542,250000,5.7,5.6,5.9,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_182.jpg,2015 Mercedes-Benz #24 TANKPOOL24 RACING TRUCK,B,682,TRUCKS,RWD,1079,12125,500000,6.0,6.0,6.9,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_636.jpg?v=1,2014 Mercedes-Benz G 63 AMG 6x6,B,674,OFFROAD,AWD,536,9050,250000,6.4,6.6,5.7,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_351.jpg,2014 Mercedes-Benz UNIMOG U5023,D,163,TRUCKS,AWD,228,15432,100000,3.8,6.4,3.4,4.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_267.jpg,2013 Mercedes-Benz A 45 AMG,A,722,SUPER HOT HATCH,AWD,355,3263,65000,7.3,6.1,8.0,6.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_057.jpg,2013 Mercedes-Benz E 63 AMG,A,777,SUPER SALOONS,AWD,576,4277,105000,8.1,6.2,8.4,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_157.jpg,2013 Mercedes-Benz G 65 AMG,A,712,OFFROAD,AWD,603,5688,261000,6.6,5.6,8.0,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_403.jpg,2012 Mercedes-Benz 63 AMG COUPE BLACK SERIES,A,792,SUPER SALOONS,RWD,509,3854,143000,8.1,6.6,6.4,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_453.jpg?v=5,2012 Mercedes-Benz SLK 55 AMG,A,766,MODERN SPORTS CARS,RWD,415,3338,78000,7.7,6.5,6.6,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_141.jpg,2011 Mercedes-Benz SLS AMG,S1,822,SUPER GT,RWD,571,3571,200000,8.1,6.9,6.9,7.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_317.jpg,2009 Mercedes-Benz 65 AMG BLACK SERIES,S1,820,SUPER GT,RWD,661,4215,210000,8.2,7.0,6.7,7.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_143.jpg,2009 Mercedes-Benz SL 65 AMG BLACK SERIES FORZA EDITION,S1,820,SUPER GT,RWD,661,4215,460000,8.2,7.0,6.7,7.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_363.jpg,1998 Mercedes-Benz AMG CLK GTR,S1,848,RETRO SUPERCARS,RWD,622,3175,2000000,7.7,7.8,7.2,8.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_028.jpg,1990 Mercedes-Benz 190E 2.5-16 EVOLUTION II,C,579,RETRO SALOONS,RWD,235,2954,150000,6.6,5.3,5.7,5.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_723.jpg?v=1,1987 Mercedes-Benz AMG HAMMER COUPE,A,701,RETRO SALOONS,RWD,380,3640,250000,7.8,5.7,5.9,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_584.jpg?v=1,1967 Mercedes-Benz 280 SL,D,448,RARE CLASSICS,RWD,180,3120,150000,5.6,4.6,4.8,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_245.jpg,1955 Mercedes-Benz 300 SLR,A,708,CLASSIC RACERS,RWD,310,1984,8000000,7.1,5.8,6.1,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_417.jpg,1954 Mercedes-Benz 300 SL COUPE,D,476,RARE CLASSICS,RWD,241,2961,1200000,6.0,4.5,5.4,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_350.jpg,1939 Mercedes-Benz W154,B,676,VINTAGE RACERS,RWD,483,2683,10000000,8.3,5.1,5.6,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_577.jpg?v=1,1929 Mercedes-Benz SUPER SPORT KURZ BARKER ROADSTER,D,229,RARE CLASSICS,RWD,200,3726,5000000,5.1,3.8,4.8,3.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_663.jpg?v=1,1970 Mercury COUGAR ELIMINATOR,C,548,CLASSIC MUSCLE,RWD,335,3435,250000,5.4,4.7,5.1,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_452.jpg,1949 Mercury COUPE,D,158,RODS AND CUSTOMS,RWD,110,3375,45000,4.6,3.9,4.4,3.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_415.jpg,1971 Meyers MANX,D,218,CULT CARS,RWD,60,1235,35000,4.3,4.8,4.8,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_309.jpg,1986 MG METRO 6R4,S1,852,RALLY MONSTERS,AWD,410,2271,125000,5.5,8.6,9.9,8.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_500.jpg,1966 MG MGB GT,D,316,CLASSIC SPORTS CARS,RWD,95,2359,30000,5.0,4.5,4.7,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_168.jpg,1958 MG MGA TWIN-CAM,D,222,CLASSIC SPORTS CARS,RWD,109,2191,40000,4.9,3.9,4.8,3.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_562.jpg?v=1,1938 MG TA Midget,D,100,CLASSIC SPORTS CARS,RWD,50,1821,50000,3.9,3.9,3.6,3.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_619.jpg?v=1,2018 Mini JOHN COOPER WORKS CONVERTIBLE,B,639,HOT HATCH,FWD,228,3064,250000,6.2,5.9,5.8,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_618.jpg?v=1,2018 Mini JOHN COOPER WORKS COUNTRYMAN ALL4,C,580,OFFROAD,AWD,228,3653,250000,5.9,5.6,5.6,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_620.jpg?v=3,2018 Mini X-RAID JOHN COOPER WORKS BUGGY,B,674,OFFROADS BUGGIES,RWD,341,4328,500000,5.4,6.4,6.5,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_484.jpg,2013 Mini X-RAID ALL4 RACING COUNTRYMAN,B,682,EXTREME OFFROAD,AWD,307,4299,500000,4.4,5.8,6.8,5.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_080.jpg,2012 Mini JOHN COOPER WORKS GP,B,642,HOT HATCH,FWD,214,2557,38000,6.2,5.8,5.8,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_081.jpg,2009 Mini JOHN COOPER WORKS,B,639,HOT HATCH,FWD,208,2701,25000,6.2,6.2,5.8,6.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_303.jpg,1965 Mini COOPER S,D,205,CLASSIC RALLY,FWD,75,1479,30000,4.7,4.0,4.5,3.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_573.jpg?v=1,2008 Mitsubishi Lancer Evo X GSR,B,678,MODERN RALLY,AWD,304,3395,27000,6.4,6.0,6.7,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_572.jpg?v=1,2006 Mitsubishi Lancer Evo IX MR,B,649,MODERN RALLY,AWD,286,3285,27000,6.7,5.9,6.4,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_571.jpg?v=1,2004 Mitsubishi Lancer Evo VIII MR,B,686,MODERN RALLY,AWD,304,3109,31000,6.9,5.9,7.2,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_570.jpg?v=1,1999 Mitsubishi Lancer Evo VI GSR,B,675,RETRO RALLY,AWD,280,2822,28000,6.3,5.9,7.1,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_569.jpg?v=1,1997 Mitsubishi GTO,B,602,RETRO SPORTS CARS,AWD,321,3704,20000,6.8,5.4,6.2,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_568.jpg?v=1,1995 Mitsubishi Eclipse GSX,C,543,RETRO SPORTS CARS,AWD,211,3199,25000,6.6,5.2,5.7,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_567.jpg?v=1,1992 Mitsubishi Galant VR4,C,532,RETRO RALLY,AWD,237,2976,25000,6.2,4.8,6.3,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_692.jpg?v=1,1988 Mitsubishi STARION ESI-R,C,555,RETRO SPORTS CARS,RWD,188,3086,250000,6.0,5.3,5.9,4.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_557.jpg?v=1,2018 Morgan Aero GT,S1,811,TRACK TOYS,RWD,362,2692,150000,7.2,7.9,7.1,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_412.jpg,2014 Morgan 3 WHEELER,D,450,CULT CARS,RWD,82,1199,50000,5.1,4.7,4.9,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_049.jpg,2010 Morgan AERO SUPERSPORTS,A,766,MODERN SPORTS CARS,RWD,362,2740,160000,7.1,6.3,6.6,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_621.jpg?v=1,1965 Morris MINI-TRAVELLER,D,100,VANS AND UTILITY,FWD,35,1486,250000,3.7,4.0,3.5,4.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_069.jpg,1958 Morris MINOR 1000,D,100,CULT CARS,RWD,38,1764,20000,4.0,3.9,3.6,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_551.jpg?v=2,1953 Morris Minor Series II Traveler,D,100,CULT CARS,RWD,30,1757,25000,3.5,3.9,3.3,4.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_564.jpg?v=1,2010 Mosler MT900S,S2,957,EXTREME TRACK TOYS,RWD,530,2480,320000,8.1,10.0,8.8,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_680.jpg?v=1,1933 Napier NAPIER-RAILTON,B,628,VINTAGE RACERS,RWD,565,4517,1000000,7.1,5.1,5.3,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_515.jpg,2018 Nissan SENTRA NISMO,C,588,SUPER SALOONS,FWD,188,3038,24000,5.8,6.1,5.8,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_005.jpg,2017 Nissan GT-R,S1,836,MODERN SUPERCARS,AWD,564,3933,132000,7.9,7.2,9.6,7.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_004.jpg,2017 Nissan GT-R PREORDER CAR,S1,900,MODERN SUPERCARS,AWD,564,2866,132000,7.9,8.5,10.0,9.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_158.jpg,2016 Nissan TITAN WARRIOR CONCEPT,D,491,OFFROAD,AWD,310,7388,50000,5.6,5.0,5.0,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_323.jpg,2016 Nissan TITAN WARRIOR CONCEPT FORZA EDITION,C,583,EXTREME OFFROAD,AWD,310,6986,300000,5.6,6.2,5.2,5.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_001.jpg,2012 Nissan GT-R BLACK EDITION,S1,820,MODERN SUPERCARS,AWD,542,3887,105000,8.0,6.8,9.4,7.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_394.jpg,2010 Nissan 370Z,A,716,MODERN SPORTS CARS,RWD,332,3267,40000,7.2,6.3,6.2,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_037.jpg,2003 Nissan FAIRLADY Z,B,671,RETRO SPORTS CARS,RWD,287,3309,35000,7.1,6.0,6.1,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_036.jpg,2002 Nissan SKYLINE GT-R V-SPEC II,B,691,RETRO SPORTS CARS,AWD,327,3439,63000,6.8,6.0,6.5,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_383.jpg,2000 Nissan SILVIA SPEC-R,B,643,RETRO SPORTS CARS,RWD,249,2734,35000,6.6,6.1,6.1,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_365.jpg,1998 Nissan R390,S1,877,RETRO SUPERCARS,RWD,550,2264,730000,7.6,8.2,7.3,8.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_042.jpg,1998 Nissan SILVIA K’S AERO,C,593,RETRO SPORTS CARS,RWD,217,2789,25000,6.5,5.5,5.9,5.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_390.jpg,1997 Nissan SKYLINE GT-R V-SPEC,B,633,RETRO SPORTS CARS,AWD,277,3393,37000,6.9,5.6,6.5,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_223.jpg,1995 Nissan NISMO GT-R LM,B,685,RETRO SPORTS CARS,RWD,300,3483,1100000,6.6,6.4,6.0,5.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_271.jpg,1995 Nissan NISMO GT-R LM FORZA EDITION,S1,886,EXTREME TRACK TOYS,RWD,450,2535,1350000,7.3,10.0,7.8,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_591.jpg?v=1,1994 Nissan FAIRLADY Z VERSION S TWIN TURBO,B,655,RETRO SPORTS CARS,RWD,276,3351,250000,6.7,6.0,6.0,5.5
